,Model,Prediction,Target,Male
17865,VGG11_3,0.0,0.0,Not Male
17866,VGG11_3,0.0,0.0,Not Male
17867,VGG11_3,0.0,0.0,Male
17868,VGG11_3,0.0,0.0,Not Male
17869,VGG11_3,0.0,0.0,Not Male
17870,VGG11_3,0.0,0.0,Not Male
17871,VGG11_3,0.0,0.0,Not Male
17872,VGG11_3,0.0,0.0,Not Male
17873,VGG11_3,0.0,0.0,Not Male
17874,VGG11_3,0.0,0.0,Not Male
17875,VGG11_3,0.0,0.0,Male
17876,VGG11_3,0.0,0.0,Male
17877,VGG11_3,0.0,0.0,Not Male
17878,VGG11_3,2.0,2.0,Male
17879,VGG11_3,2.0,2.0,Male
17880,VGG11_3,0.0,0.0,Not Male
17881,VGG11_3,0.0,0.0,Not Male
17882,VGG11_3,0.0,0.0,Male
17883,VGG11_3,0.0,2.0,Not Male
17884,VGG11_3,0.0,0.0,Not Male
17885,VGG11_3,0.0,0.0,Not Male
17886,VGG11_3,0.0,0.0,Male
17887,VGG11_3,0.0,0.0,Not Male
17888,VGG11_3,1.0,1.0,Male
17889,VGG11_3,1.0,1.0,Male
17890,VGG11_3,0.0,0.0,Male
17891,VGG11_3,0.0,0.0,Male
17892,VGG11_3,0.0,0.0,Male
17893,VGG11_3,0.0,0.0,Male
17894,VGG11_3,1.0,1.0,Not Male
17895,VGG11_3,3.0,3.0,Not Male
17896,VGG11_3,0.0,0.0,Male
17897,VGG11_3,0.0,0.0,Male
17898,VGG11_3,0.0,0.0,Male
17899,VGG11_3,0.0,0.0,Not Male
17900,VGG11_3,0.0,2.0,Not Male
17901,VGG11_3,0.0,0.0,Not Male
17902,VGG11_3,0.0,0.0,Not Male
17903,VGG11_3,0.0,0.0,Not Male
17904,VGG11_3,0.0,0.0,Not Male
17905,VGG11_3,0.0,0.0,Not Male
17906,VGG11_3,0.0,4.0,Male
17907,VGG11_3,0.0,0.0,Male
17908,VGG11_3,0.0,0.0,Male
17909,VGG11_3,0.0,0.0,Male
17910,VGG11_4,0.0,2.0,Not Male
17911,VGG11_4,0.0,2.0,Not Male
17912,VGG11_4,0.0,0.0,Not Male
17913,VGG11_4,0.0,0.0,Male
17914,VGG11_4,0.0,0.0,Not Male
17915,VGG11_4,0.0,0.0,Not Male
17916,VGG11_4,0.0,0.0,Not Male
17917,VGG11_4,0.0,0.0,Male
17918,VGG11_4,0.0,0.0,Male
17919,VGG11_4,1.0,1.0,Male
17920,VGG11_4,0.0,0.0,Male
17921,VGG11_4,0.0,2.0,Male
17922,VGG11_4,0.0,2.0,Male
17923,VGG11_4,2.0,2.0,Male
17924,VGG11_4,0.0,0.0,Not Male
17925,VGG11_4,1.0,0.0,Not Male
17926,VGG11_4,0.0,0.0,Not Male
17927,VGG11_4,0.0,0.0,Not Male
17928,VGG11_4,0.0,0.0,Not Male
17929,VGG11_4,0.0,0.0,Not Male
17930,VGG11_4,0.0,0.0,Not Male
17931,VGG11_4,0.0,0.0,Male
17932,VGG11_4,0.0,0.0,Male
17933,VGG11_4,2.0,2.0,Not Male
17934,VGG11_4,2.0,2.0,Not Male
17935,VGG11_4,0.0,0.0,Male
17936,VGG11_4,3.0,3.0,Not Male
17937,VGG11_4,1.0,1.0,Male
17938,VGG11_4,1.0,1.0,Male
17939,VGG11_4,0.0,0.0,Not Male
17940,VGG11_4,0.0,2.0,Male
17941,VGG11_4,0.0,0.0,Male
17942,VGG11_4,0.0,0.0,Not Male
17943,VGG11_4,6.0,6.0,Male
17944,VGG11_4,2.0,2.0,Not Male
17945,VGG11_4,2.0,2.0,Not Male
17946,VGG11_4,3.0,3.0,Not Male
17947,VGG11_4,0.0,0.0,Male
17948,VGG11_4,0.0,0.0,Not Male
17949,VGG11_4,0.0,1.0,Male
17950,VGG11_4,0.0,0.0,Not Male
17951,VGG11_4,0.0,0.0,Not Male
17952,VGG11_4,0.0,0.0,Not Male
17953,VGG11_4,0.0,0.0,Not Male
17954,VGG11_4,0.0,0.0,Not Male
17955,VGG11_4,0.0,0.0,Male
17956,VGG11_4,0.0,0.0,Male
17957,VGG11_4,0.0,0.0,Male
17958,VGG11_4,0.0,0.0,Male
17959,VGG11_4,3.0,3.0,Male
17960,VGG11_4,3.0,3.0,Male
17961,VGG11_4,0.0,0.0,Male
17962,VGG11_4,1.0,4.0,Male
17963,VGG11_4,6.0,4.0,Male
17964,VGG11_4,0.0,4.0,Male
17965,VGG11_4,0.0,0.0,Male
17966,VGG11_4,0.0,0.0,Male
17967,VGG11_4,1.0,3.0,Male
17968,VGG11_4,2.0,3.0,Male
17969,VGG11_4,0.0,0.0,Male
17970,VGG11_4,1.0,1.0,Not Male
17971,VGG11_4,1.0,1.0,Not Male
17972,VGG11_4,1.0,1.0,Not Male
17973,VGG11_4,1.0,1.0,Not Male
17974,VGG11_4,0.0,0.0,Male
17975,VGG11_4,0.0,0.0,Male
17976,VGG11_4,1.0,0.0,Not Male
17977,VGG11_4,0.0,0.0,Not Male
17978,VGG11_4,1.0,1.0,Not Male
17979,VGG11_4,1.0,1.0,Not Male
17980,VGG11_4,0.0,0.0,Not Male
17981,VGG11_4,0.0,0.0,Not Male
17982,VGG11_4,0.0,0.0,Not Male
17983,VGG11_4,0.0,0.0,Not Male
17984,VGG11_4,0.0,0.0,Not Male
17985,VGG11_4,2.0,0.0,Male
17986,VGG11_4,2.0,0.0,Male
17987,VGG11_4,0.0,0.0,Male
17988,VGG11_4,1.0,1.0,Not Male
17989,VGG11_4,0.0,0.0,Male
17990,VGG11_4,1.0,1.0,Male
17991,VGG11_4,0.0,0.0,Male
17992,VGG11_4,1.0,1.0,Not Male
17993,VGG11_4,2.0,4.0,Male
17994,VGG11_4,0.0,2.0,Male
17995,VGG11_4,2.0,2.0,Male
17996,VGG11_4,0.0,0.0,Not Male
17997,VGG11_4,0.0,0.0,Not Male
17998,VGG11_4,0.0,0.0,Not Male
17999,VGG11_4,0.0,0.0,Not Male
18000,VGG11_4,0.0,0.0,Male
18001,VGG11_4,0.0,0.0,Male
18002,VGG11_4,0.0,0.0,Not Male
18003,VGG11_4,0.0,0.0,Not Male
18004,VGG11_4,0.0,0.0,Not Male
18005,VGG11_4,1.0,4.0,Male
18006,VGG11_4,2.0,2.0,Male
18007,VGG11_4,0.0,0.0,Male
18008,VGG11_4,1.0,3.0,Male
18009,VGG11_4,0.0,1.0,Male
18010,VGG11_4,2.0,1.0,Male
18011,VGG11_4,2.0,2.0,Male
18012,VGG11_4,2.0,2.0,Male
18013,VGG11_4,0.0,0.0,Not Male
18014,VGG11_4,0.0,0.0,Male
18015,VGG11_4,2.0,0.0,Not Male
18016,VGG11_4,0.0,0.0,Not Male
18017,VGG11_4,2.0,0.0,Not Male
18018,VGG11_4,0.0,0.0,Male
18019,VGG11_4,0.0,0.0,Not Male
18020,VGG11_4,0.0,0.0,Male
18021,VGG11_4,0.0,0.0,Not Male
18022,VGG11_4,0.0,0.0,Not Male
18023,VGG11_4,3.0,4.0,Not Male
18024,VGG11_4,4.0,4.0,Not Male
18025,VGG11_4,0.0,0.0,Not Male
18026,VGG11_4,0.0,2.0,Not Male
18027,VGG11_4,0.0,0.0,Male
18028,VGG11_4,5.0,5.0,Male
18029,VGG11_4,0.0,0.0,Not Male
18030,VGG11_4,0.0,0.0,Male
18031,VGG11_4,1.0,2.0,Male
18032,VGG11_4,0.0,2.0,Male
18033,VGG11_4,0.0,4.0,Male
18034,VGG11_4,0.0,0.0,Not Male
18035,VGG11_4,0.0,0.0,Not Male
18036,VGG11_4,1.0,2.0,Male
18037,VGG11_4,0.0,2.0,Male
18038,VGG11_4,0.0,0.0,Male
18039,VGG11_4,0.0,0.0,Not Male
18040,VGG11_4,0.0,0.0,Not Male
18041,VGG11_4,0.0,0.0,Male
18042,VGG11_4,0.0,0.0,Male
18043,VGG11_4,1.0,1.0,Not Male
18044,VGG11_4,0.0,0.0,Not Male
18045,VGG11_4,0.0,0.0,Not Male
18046,VGG11_4,0.0,0.0,Not Male
18047,VGG11_4,0.0,0.0,Male
18048,VGG11_4,0.0,0.0,Not Male
18049,VGG11_4,0.0,1.0,Male
18050,VGG11_4,0.0,0.0,Male
18051,VGG11_4,3.0,3.0,Not Male
18052,VGG11_4,4.0,3.0,Not Male
18053,VGG11_4,1.0,1.0,Not Male
18054,VGG11_4,1.0,1.0,Not Male
18055,VGG11_4,3.0,3.0,Not Male
18056,VGG11_4,0.0,0.0,Male
18057,VGG11_4,0.0,0.0,Male
18058,VGG11_4,0.0,0.0,Not Male
18059,VGG11_4,0.0,0.0,Not Male
18060,VGG11_4,0.0,0.0,Male
18061,VGG11_4,2.0,0.0,Male
18062,VGG11_4,1.0,0.0,Male
18063,VGG11_4,0.0,0.0,Male
18064,VGG11_4,2.0,4.0,Not Male
18065,VGG11_4,0.0,0.0,Not Male
18066,VGG11_4,0.0,0.0,Not Male
18067,VGG11_4,0.0,0.0,Not Male
18068,VGG11_4,1.0,1.0,Male
18069,VGG11_4,0.0,1.0,Male
18070,VGG11_4,0.0,0.0,Male
18071,VGG11_4,0.0,2.0,Male
18072,VGG11_4,0.0,1.0,Male
18073,VGG11_4,0.0,1.0,Male
18074,VGG11_4,0.0,0.0,Male
18075,VGG11_4,0.0,0.0,Male
18076,VGG11_4,0.0,0.0,Male
18077,VGG11_4,0.0,0.0,Male
18078,VGG11_4,0.0,0.0,Male
18079,VGG11_4,0.0,4.0,Not Male
18080,VGG11_4,0.0,4.0,Not Male
18081,VGG11_4,0.0,0.0,Not Male
18082,VGG11_4,2.0,0.0,Not Male
18083,VGG11_4,0.0,0.0,Not Male
18084,VGG11_4,0.0,0.0,Not Male
18085,VGG11_4,2.0,0.0,Male
18086,VGG11_4,0.0,0.0,Male
18087,VGG11_4,0.0,0.0,Male
18088,VGG11_4,0.0,0.0,Not Male
18089,VGG11_4,2.0,2.0,Male
18090,VGG11_4,2.0,2.0,Male
18091,VGG11_4,2.0,2.0,Male
18092,VGG11_4,2.0,2.0,Male
18093,VGG11_4,2.0,2.0,Male
18094,VGG11_4,0.0,0.0,Not Male
18095,VGG11_4,0.0,0.0,Not Male
18096,VGG11_4,0.0,0.0,Male
18097,VGG11_4,0.0,0.0,Not Male
18098,VGG11_4,2.0,0.0,Not Male
18099,VGG11_4,1.0,1.0,Male
18100,VGG11_4,1.0,1.0,Male
18101,VGG11_4,1.0,1.0,Male
18102,VGG11_4,0.0,0.0,Male
18103,VGG11_4,1.0,1.0,Male
18104,VGG11_4,0.0,0.0,Not Male
18105,VGG11_4,0.0,0.0,Not Male
18106,VGG11_4,0.0,0.0,Not Male
18107,VGG11_4,0.0,0.0,Not Male
18108,VGG11_4,0.0,1.0,Not Male
18109,VGG11_4,0.0,2.0,Not Male
18110,VGG11_4,0.0,0.0,Not Male
18111,VGG11_4,0.0,0.0,Not Male
18112,VGG11_4,0.0,2.0,Not Male
18113,VGG11_4,0.0,1.0,Male
18114,VGG11_4,0.0,2.0,Not Male
18115,VGG11_4,0.0,2.0,Not Male
18116,VGG11_4,0.0,0.0,Male
18117,VGG11_4,0.0,0.0,Male
18118,VGG11_4,0.0,0.0,Not Male
18119,VGG11_4,0.0,0.0,Not Male
18120,VGG11_4,0.0,0.0,Male
18121,VGG11_4,3.0,5.0,Male
18122,VGG11_4,2.0,5.0,Male
18123,VGG11_4,0.0,0.0,Not Male
18124,VGG11_4,0.0,0.0,Male
18125,VGG11_4,2.0,6.0,Male
18126,VGG11_4,0.0,6.0,Male
18127,VGG11_4,0.0,0.0,Not Male
18128,VGG11_4,0.0,0.0,Male
18129,VGG11_4,0.0,0.0,Not Male
18130,VGG11_4,0.0,0.0,Not Male
18131,VGG11_4,0.0,0.0,Not Male
18132,VGG11_4,0.0,0.0,Male
18133,VGG11_4,0.0,0.0,Male
18134,VGG11_4,0.0,0.0,Male
18135,VGG11_4,0.0,0.0,Male
18136,VGG11_4,0.0,0.0,Male
18137,VGG11_4,0.0,0.0,Not Male
18138,VGG11_4,0.0,0.0,Male
18139,VGG11_4,0.0,0.0,Male
18140,VGG11_4,0.0,0.0,Male
18141,VGG11_4,0.0,0.0,Not Male
18142,VGG11_4,0.0,0.0,Not Male
18143,VGG11_4,0.0,0.0,Not Male
18144,VGG11_4,1.0,0.0,Not Male
18145,VGG11_4,0.0,0.0,Not Male
18146,VGG11_4,1.0,1.0,Male
18147,VGG11_4,4.0,4.0,Not Male
18148,VGG11_4,0.0,0.0,Male
18149,VGG11_4,0.0,0.0,Male
18150,VGG11_4,0.0,0.0,Male
18151,VGG11_4,0.0,0.0,Male
18152,VGG11_4,0.0,0.0,Male
18153,VGG11_4,0.0,0.0,Male
18154,VGG11_4,0.0,0.0,Male
18155,VGG11_4,2.0,1.0,Male
18156,VGG11_4,0.0,0.0,Not Male
18157,VGG11_4,0.0,0.0,Not Male
18158,VGG11_4,3.0,4.0,Not Male
18159,VGG11_4,1.0,2.0,Not Male
18160,VGG11_4,0.0,2.0,Not Male
18161,VGG11_4,0.0,0.0,Male
18162,VGG11_4,0.0,0.0,Not Male
18163,VGG11_4,0.0,0.0,Male
18164,VGG11_4,0.0,0.0,Not Male
18165,VGG11_4,3.0,3.0,Male
18166,VGG11_4,3.0,3.0,Male
18167,VGG11_4,3.0,3.0,Male
18168,VGG11_4,0.0,0.0,Male
18169,VGG11_4,1.0,2.0,Male
18170,VGG11_4,0.0,0.0,Not Male
18171,VGG11_4,3.0,3.0,Not Male
18172,VGG11_4,0.0,3.0,Not Male
18173,VGG11_4,0.0,0.0,Male
18174,VGG11_4,0.0,0.0,Male
18175,VGG11_4,0.0,0.0,Male
18176,VGG11_4,0.0,0.0,Male
18177,VGG11_4,0.0,0.0,Not Male
18178,VGG11_4,0.0,0.0,Male
18179,VGG11_4,4.0,4.0,Not Male
18180,VGG11_4,0.0,0.0,Not Male
18181,VGG11_4,0.0,0.0,Not Male
18182,VGG11_4,0.0,0.0,Male
18183,VGG11_4,0.0,0.0,Male
18184,VGG11_4,0.0,0.0,Male
18185,VGG11_4,0.0,6.0,Not Male
18186,VGG11_4,0.0,0.0,Male
18187,VGG11_4,0.0,0.0,Male
18188,VGG11_4,0.0,0.0,Male
18189,VGG11_4,0.0,0.0,Not Male
18190,VGG11_4,0.0,0.0,Not Male
18191,VGG11_4,0.0,0.0,Not Male
18192,VGG11_4,1.0,1.0,Male
18193,VGG11_4,1.0,1.0,Male
18194,VGG11_4,0.0,0.0,Not Male
18195,VGG11_4,3.0,3.0,Male
18196,VGG11_4,1.0,0.0,Not Male
18197,VGG11_4,0.0,0.0,Male
18198,VGG11_4,0.0,0.0,Male
18199,VGG11_4,0.0,0.0,Male
18200,VGG11_4,0.0,0.0,Not Male
18201,VGG11_4,4.0,3.0,Male
18202,VGG11_4,3.0,3.0,Male
18203,VGG11_4,0.0,3.0,Male
18204,VGG11_4,0.0,2.0,Not Male
18205,VGG11_4,0.0,2.0,Not Male
18206,VGG11_4,0.0,0.0,Male
18207,VGG11_4,0.0,0.0,Not Male
18208,VGG11_4,0.0,0.0,Male
18209,VGG11_4,0.0,0.0,Male
18210,VGG11_4,0.0,0.0,Male
18211,VGG11_4,0.0,0.0,Male
18212,VGG11_4,1.0,1.0,Male
18213,VGG11_4,1.0,1.0,Male
18214,VGG11_4,0.0,0.0,Male
18215,VGG11_4,0.0,0.0,Male
18216,VGG11_4,0.0,0.0,Male
18217,VGG11_4,0.0,0.0,Male
18218,VGG11_4,0.0,0.0,Not Male
18219,VGG11_4,0.0,0.0,Not Male
18220,VGG11_4,3.0,1.0,Male
18221,VGG11_4,2.0,1.0,Male
18222,VGG11_4,0.0,1.0,Male
18223,VGG11_4,3.0,1.0,Male
18224,VGG11_4,0.0,0.0,Not Male
18225,VGG11_4,0.0,0.0,Not Male
18226,VGG11_4,1.0,4.0,Not Male
18227,VGG11_4,0.0,0.0,Male
18228,VGG11_4,0.0,0.0,Male
18229,VGG11_4,0.0,0.0,Not Male
18230,VGG11_4,0.0,0.0,Not Male
18231,VGG11_4,0.0,0.0,Not Male
18232,VGG11_4,1.0,1.0,Not Male
18233,VGG11_4,0.0,0.0,Male
18234,VGG11_4,0.0,0.0,Male
18235,VGG11_4,0.0,0.0,Not Male
18236,VGG11_4,0.0,0.0,Male
18237,VGG11_4,1.0,4.0,Not Male
18238,VGG11_4,0.0,0.0,Male
18239,VGG11_4,0.0,0.0,Male
18240,VGG11_4,3.0,1.0,Not Male
18241,VGG11_4,1.0,0.0,Male
18242,VGG11_4,1.0,0.0,Male
18243,VGG11_4,0.0,0.0,Male
18244,VGG11_4,0.0,0.0,Not Male
18245,VGG11_4,0.0,0.0,Not Male
18246,VGG11_4,0.0,0.0,Not Male
18247,VGG11_4,0.0,0.0,Male
18248,VGG11_4,0.0,1.0,Male
18249,VGG11_4,2.0,0.0,Not Male
18250,VGG11_4,2.0,1.0,Male
18251,VGG11_4,1.0,1.0,Male
18252,VGG11_4,0.0,0.0,Not Male
18253,VGG11_4,0.0,0.0,Not Male
18254,VGG11_4,0.0,0.0,Not Male
18255,VGG11_4,3.0,3.0,Male
18256,VGG11_4,2.0,0.0,Male
18257,VGG11_4,0.0,0.0,Male
18258,VGG11_4,0.0,0.0,Male
18259,VGG11_4,1.0,2.0,Male
18260,VGG11_4,1.0,2.0,Male
18261,VGG11_4,0.0,0.0,Not Male
18262,VGG11_4,2.0,1.0,Male
18263,VGG11_4,2.0,1.0,Male
18264,VGG11_4,0.0,0.0,Not Male
18265,VGG11_4,0.0,0.0,Male
18266,VGG11_4,0.0,2.0,Not Male
18267,VGG11_4,0.0,2.0,Not Male
18268,VGG11_4,0.0,0.0,Male
18269,VGG11_4,3.0,3.0,Male
18270,VGG11_4,3.0,3.0,Male
18271,VGG11_4,3.0,3.0,Male
18272,VGG11_4,0.0,1.0,Male
18273,VGG11_4,0.0,1.0,Male
18274,VGG11_4,0.0,0.0,Not Male
18275,VGG11_4,0.0,0.0,Not Male
18276,VGG11_4,0.0,2.0,Not Male
18277,VGG11_4,0.0,0.0,Not Male
18278,VGG11_4,0.0,0.0,Not Male
18279,VGG11_4,0.0,0.0,Not Male
18280,VGG11_4,1.0,3.0,Male
18281,VGG11_4,0.0,0.0,Not Male
18282,VGG11_4,2.0,0.0,Not Male
18283,VGG11_4,0.0,0.0,Not Male
18284,VGG11_4,0.0,0.0,Not Male
18285,VGG11_4,0.0,0.0,Male
18286,VGG11_4,0.0,0.0,Not Male
18287,VGG11_4,2.0,2.0,Not Male
18288,VGG11_4,0.0,0.0,Male
18289,VGG11_4,0.0,0.0,Male
18290,VGG11_4,0.0,2.0,Male
18291,VGG11_4,0.0,0.0,Not Male
18292,VGG11_4,0.0,0.0,Male
18293,VGG11_4,0.0,0.0,Male
18294,VGG11_4,0.0,0.0,Male
18295,VGG11_4,0.0,0.0,Not Male
18296,VGG11_4,0.0,0.0,Not Male
18297,VGG11_4,0.0,0.0,Not Male
18298,VGG11_4,0.0,0.0,Not Male
18299,VGG11_4,0.0,0.0,Not Male
18300,VGG11_4,0.0,0.0,Not Male
18301,VGG11_4,0.0,0.0,Male
18302,VGG11_4,2.0,2.0,Male
18303,VGG11_4,2.0,2.0,Male
18304,VGG11_4,0.0,0.0,Not Male
18305,VGG11_4,0.0,0.0,Not Male
18306,VGG11_4,0.0,0.0,Male
18307,VGG11_4,3.0,1.0,Not Male
18308,VGG11_4,0.0,0.0,Not Male
18309,VGG11_4,0.0,0.0,Male
18310,VGG11_4,0.0,0.0,Not Male
18311,VGG11_4,0.0,2.0,Not Male
18312,VGG11_4,0.0,2.0,Not Male
18313,VGG11_4,1.0,2.0,Not Male
18314,VGG11_4,1.0,2.0,Male
18315,VGG11_4,1.0,2.0,Male
18316,VGG11_4,0.0,2.0,Male
18317,VGG11_4,0.0,0.0,Not Male
18318,VGG11_4,0.0,0.0,Not Male
18319,VGG11_4,0.0,0.0,Male
18320,VGG11_4,0.0,0.0,Male
18321,VGG11_4,0.0,2.0,Male
18322,VGG11_4,0.0,0.0,Not Male
18323,VGG11_4,0.0,0.0,Not Male
18324,VGG11_4,0.0,0.0,Not Male
18325,VGG11_4,0.0,0.0,Male
18326,VGG11_4,3.0,3.0,Male
18327,VGG11_4,0.0,0.0,Not Male
18328,VGG11_4,4.0,4.0,Not Male
18329,VGG11_4,1.0,4.0,Not Male
18330,VGG11_4,1.0,1.0,Male
18331,VGG11_4,1.0,1.0,Male
18332,VGG11_4,1.0,1.0,Male
18333,VGG11_4,0.0,0.0,Not Male
18334,VGG11_4,0.0,0.0,Not Male
18335,VGG11_4,0.0,0.0,Not Male
18336,VGG11_4,0.0,0.0,Male
18337,VGG11_4,0.0,0.0,Not Male
18338,VGG11_4,1.0,1.0,Male
18339,VGG11_4,0.0,0.0,Male
18340,VGG11_4,0.0,0.0,Male
18341,VGG11_4,3.0,0.0,Not Male
18342,VGG11_4,0.0,0.0,Not Male
18343,VGG11_4,1.0,2.0,Male
18344,VGG11_4,1.0,2.0,Male
18345,VGG11_4,0.0,0.0,Not Male
18346,VGG11_4,1.0,0.0,Not Male
18347,VGG11_4,0.0,0.0,Not Male
18348,VGG11_4,1.0,1.0,Not Male
18349,VGG11_4,2.0,1.0,Not Male
18350,VGG11_4,1.0,1.0,Not Male
18351,VGG11_4,0.0,0.0,Male
18352,VGG11_4,2.0,0.0,Male
18353,VGG11_4,0.0,0.0,Not Male
18354,VGG11_4,0.0,0.0,Not Male
18355,VGG11_4,0.0,0.0,Male
18356,VGG11_4,0.0,0.0,Not Male
18357,VGG11_4,0.0,0.0,Male
18358,VGG11_4,3.0,3.0,Not Male
18359,VGG11_4,3.0,3.0,Not Male
18360,VGG11_4,0.0,0.0,Not Male
18361,VGG11_4,0.0,0.0,Not Male
18362,VGG11_4,0.0,0.0,Not Male
18363,VGG11_4,0.0,0.0,Not Male
18364,VGG11_4,0.0,0.0,Not Male
18365,VGG11_4,0.0,2.0,Male
18366,VGG11_4,4.0,4.0,Not Male
18367,VGG11_4,1.0,4.0,Male
18368,VGG11_4,0.0,4.0,Male
18369,VGG11_4,0.0,0.0,Male
18370,VGG11_4,0.0,0.0,Male
18371,VGG11_4,0.0,0.0,Male
18372,VGG11_4,0.0,3.0,Male
18373,VGG11_4,1.0,0.0,Not Male
18374,VGG11_4,3.0,3.0,Male
18375,VGG11_4,3.0,1.0,Not Male
18376,VGG11_4,3.0,1.0,Not Male
18377,VGG11_4,0.0,0.0,Male
18378,VGG11_4,0.0,0.0,Not Male
18379,VGG11_4,0.0,0.0,Not Male
18380,VGG11_4,0.0,0.0,Not Male
18381,VGG11_4,0.0,2.0,Male
18382,VGG11_4,0.0,2.0,Male
18383,VGG11_4,0.0,0.0,Male
18384,VGG11_4,0.0,0.0,Not Male
18385,VGG11_4,5.0,5.0,Not Male
18386,VGG11_4,1.0,3.0,Male
18387,VGG11_4,2.0,2.0,Male
18388,VGG11_4,1.0,0.0,Not Male
18389,VGG11_4,0.0,0.0,Male
18390,VGG11_4,0.0,0.0,Not Male
18391,VGG11_4,0.0,0.0,Male
18392,VGG11_4,0.0,0.0,Male
18393,VGG11_4,0.0,0.0,Male
18394,VGG11_4,0.0,0.0,Male
18395,VGG11_4,0.0,0.0,Male
18396,VGG11_4,0.0,0.0,Male
18397,VGG11_4,0.0,0.0,Not Male
18398,VGG11_4,0.0,0.0,Male
18399,VGG11_4,0.0,0.0,Male
18400,VGG11_4,0.0,0.0,Male
18401,VGG11_4,0.0,0.0,Male
18402,VGG11_4,0.0,0.0,Male
18403,VGG11_4,0.0,0.0,Male
18404,VGG11_4,3.0,3.0,Male
18405,VGG11_4,0.0,0.0,Not Male
18406,VGG11_4,0.0,0.0,Not Male
18407,VGG11_4,3.0,3.0,Not Male
18408,VGG11_4,3.0,3.0,Not Male
18409,VGG11_4,0.0,0.0,Male
18410,VGG11_4,0.0,0.0,Male
18411,VGG11_4,0.0,0.0,Not Male
18412,VGG11_4,0.0,0.0,Not Male
18413,VGG11_4,0.0,0.0,Not Male
18414,VGG11_4,0.0,0.0,Male
18415,VGG11_4,0.0,0.0,Male
18416,VGG11_4,0.0,0.0,Male
18417,VGG11_4,0.0,2.0,Male
18418,VGG11_4,0.0,2.0,Male
18419,VGG11_4,0.0,2.0,Male
18420,VGG11_4,0.0,0.0,Male
18421,VGG11_4,0.0,0.0,Male
18422,VGG11_4,0.0,0.0,Male
18423,VGG11_4,0.0,0.0,Male
18424,VGG11_4,1.0,2.0,Male
18425,VGG11_4,0.0,0.0,Not Male
18426,VGG11_4,0.0,0.0,Male
18427,VGG11_4,0.0,0.0,Not Male
18428,VGG11_4,0.0,0.0,Male
18429,VGG11_4,3.0,3.0,Not Male
18430,VGG11_4,5.0,0.0,Male
18431,VGG11_4,0.0,0.0,Male
18432,VGG11_4,0.0,0.0,Male
18433,VGG11_4,0.0,0.0,Male
18434,VGG11_4,0.0,0.0,Not Male
18435,VGG11_4,0.0,0.0,Not Male
18436,VGG11_4,0.0,0.0,Male
18437,VGG11_4,2.0,1.0,Male
18438,VGG11_4,0.0,0.0,Not Male
18439,VGG11_4,3.0,3.0,Not Male
18440,VGG11_4,0.0,3.0,Not Male
18441,VGG11_4,0.0,0.0,Male
18442,VGG11_4,0.0,0.0,Male
18443,VGG11_4,4.0,4.0,Male
18444,VGG11_4,1.0,4.0,Male
18445,VGG11_4,0.0,1.0,Male
18446,VGG11_4,0.0,0.0,Male
18447,VGG11_4,2.0,0.0,Male
18448,VGG11_4,0.0,0.0,Not Male
18449,VGG11_4,0.0,0.0,Not Male
18450,VGG11_4,0.0,0.0,Not Male
18451,VGG11_4,1.0,2.0,Male
18452,VGG11_4,0.0,0.0,Male
18453,VGG11_4,1.0,2.0,Male
18454,VGG11_4,2.0,2.0,Male
18455,VGG11_4,1.0,0.0,Male
18456,VGG11_4,0.0,0.0,Male
18457,VGG11_4,0.0,0.0,Male
18458,VGG11_4,0.0,0.0,Male
18459,VGG11_4,0.0,0.0,Male
18460,VGG11_4,0.0,0.0,Male
18461,VGG11_4,0.0,0.0,Not Male
18462,VGG11_4,4.0,3.0,Male
18463,VGG11_4,0.0,0.0,Not Male
18464,VGG11_4,0.0,0.0,Not Male
18465,VGG11_4,0.0,0.0,Not Male
18466,VGG11_4,0.0,0.0,Not Male
18467,VGG11_4,0.0,0.0,Not Male
18468,VGG11_4,0.0,0.0,Male
18469,VGG11_4,0.0,1.0,Male
18470,VGG11_4,3.0,3.0,Male
18471,VGG11_4,2.0,0.0,Not Male
18472,VGG11_4,0.0,0.0,Not Male
18473,VGG11_4,0.0,0.0,Male
18474,VGG11_4,3.0,3.0,Male
18475,VGG11_4,0.0,0.0,Male
18476,VGG11_4,0.0,0.0,Not Male
18477,VGG11_4,1.0,0.0,Not Male
18478,VGG11_4,0.0,0.0,Not Male
18479,VGG11_4,0.0,0.0,Male
18480,VGG11_4,0.0,0.0,Male
18481,VGG11_4,0.0,0.0,Male
18482,VGG11_4,1.0,1.0,Male
18483,VGG11_4,0.0,0.0,Not Male
18484,VGG11_4,0.0,0.0,Male
18485,VGG11_4,3.0,1.0,Male
18486,VGG11_4,2.0,1.0,Male
18487,VGG11_4,0.0,0.0,Male
18488,VGG11_4,0.0,0.0,Not Male
18489,VGG11_4,0.0,0.0,Male
18490,VGG11_4,1.0,0.0,Male
18491,VGG11_4,1.0,0.0,Male
18492,VGG11_4,1.0,0.0,Not Male
18493,VGG11_4,2.0,0.0,Not Male
18494,VGG11_4,0.0,0.0,Not Male
18495,VGG11_4,0.0,0.0,Not Male
18496,VGG11_4,0.0,0.0,Male
18497,VGG11_4,0.0,0.0,Not Male
18498,VGG11_4,0.0,0.0,Male
18499,VGG11_4,2.0,1.0,Not Male
18500,VGG11_4,0.0,0.0,Male
18501,VGG11_4,1.0,4.0,Male
